"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0015986","BP","GO:0015986","proton motive force-driven ATP synthesis",75,-0.525816021152514,-1.99093819196988,5.38454215622567e-06,0.000245402593165107,0.000188825040802007,7987,"tags=72%, list=36%, signal=46%","ENSG00000164258/ENSG00000184752/ENSG00000165264/ENSG00000165283/ENSG00000099795/ENSG00000119421/ENSG00000198695/ENSG00000117118/ENSG00000131495/ENSG00000198786/ENSG00000110717/ENSG00000154723/ENSG00000184983/ENSG00000176410/ENSG00000198888/ENSG00000151366/ENSG00000128609/ENSG00000147684/ENSG00000119013/ENSG00000150756/ENSG00000204370/ENSG00000116459/ENSG00000140990/ENSG00000110955/ENSG00000130414/ENSG00000023228/ENSG00000165629/ENSG00000166136/ENSG00000125356/ENSG00000178127/ENSG00000136521/ENSG00000213619/ENSG00000169020/ENSG00000139180/ENSG00000004779/ENSG00000168653/ENSG00000145494/ENSG00000065518/ENSG00000135390/ENSG00000156411/ENSG00000152234/ENSG00000154518/ENSG00000109390/ENSG00000143252/ENSG00000114573/ENSG00000173915/ENSG00000198763/ENSG00000183648/ENSG00000267855/ENSG00000241837/ENSG00000167283/ENSG00000130770/ENSG00000159199/ENSG00000198840"
"GO:0006935","BP","GO:0006935","chemotaxis",367,0.426924006117045,1.63690000803911,5.41189623822973e-06,0.000245402593165107,0.000188825040802007,4399,"tags=37%, list=20%, signal=30%","ENSG00000127129/ENSG00000163736/ENSG00000006606/ENSG00000143546/ENSG00000163220/ENSG00000198753/ENSG00000166091/ENSG00000106366/ENSG00000163221/ENSG00000170381/ENSG00000166923/ENSG00000127507/ENSG00000119630/ENSG00000183813/ENSG00000117115/ENSG00000151651/ENSG00000137285/ENSG00000187474/ENSG00000164171/ENSG00000025708/ENSG00000259207/ENSG00000171951/ENSG00000102755/ENSG00000169385/ENSG00000113578/ENSG00000119535/ENSG00000167207/ENSG00000112715/ENSG00000170989/ENSG00000011422/ENSG00000158714/ENSG00000140538/ENSG00000180871/ENSG00000136244/ENSG00000171051/ENSG00000276409/ENSG00000095970/ENSG00000012779/ENSG00000137801/ENSG00000078401/ENSG00000173432/ENSG00000181284/ENSG00000186111/ENSG00000113083/ENSG00000144476/ENSG00000169429/ENSG00000167680/ENSG00000142627/ENSG00000124126/ENSG00000100599/ENSG00000171587/ENSG00000133067/ENSG00000001617/ENSG00000125538/ENSG00000198121/ENSG00000075213/ENSG00000160255/ENSG00000120129/ENSG00000249751/ENSG00000092421/ENSG00000196154/ENSG00000168758/ENSG00000065320/ENSG00000121966/ENSG00000197471/ENSG00000153551/ENSG00000156427/ENSG00000164104/ENSG00000138448/ENSG00000111913/ENSG00000106211/ENSG00000182511/ENSG00000099377/ENSG00000213654/ENSG00000126353/ENSG00000141480/ENSG00000104967/ENSG00000158747/ENSG00000148400/ENSG00000124731/ENSG00000081041/ENSG00000136160/ENSG00000177663/ENSG00000175592/ENSG00000163932/ENSG00000125735/ENSG00000089060/ENSG00000271447/ENSG00000184588/ENSG00000187122/ENSG00000150630/ENSG00000184374/ENSG00000187764/ENSG00000130827/ENSG00000102879/ENSG00000140945/ENSG00000146242/ENSG00000169032/ENSG00000075223/ENSG00000134516/ENSG00000130592/ENSG00000128340/ENSG00000168961/ENSG00000142185/ENSG00000123358/ENSG00000185033/ENSG00000106991/ENSG00000142871/ENSG00000121797/ENSG00000144668/ENSG00000082684/ENSG00000012171/ENSG00000131981/ENSG00000154928/ENSG00000174600/ENSG00000128052/ENSG00000113070/ENSG00000173585/ENSG00000157404/ENSG00000128512/ENSG00000100311/ENSG00000205542/ENSG00000109743/ENSG00000140285/ENSG00000089505/ENSG00000134853/ENSG00000169403/ENSG00000091879/ENSG00000185737/ENSG00000177105/ENSG00000166949/ENSG00000117525/ENSG00000171860/ENSG00000213906/ENSG00000138623/ENSG00000160791/ENSG00000094631"
"GO:0042330","BP","GO:0042330","taxis",367,0.426924006117045,1.63690000803911,5.41189623822973e-06,0.000245402593165107,0.000188825040802007,4399,"tags=37%, list=20%, signal=30%","ENSG00000127129/ENSG00000163736/ENSG00000006606/ENSG00000143546/ENSG00000163220/ENSG00000198753/ENSG00000166091/ENSG00000106366/ENSG00000163221/ENSG00000170381/ENSG00000166923/ENSG00000127507/ENSG00000119630/ENSG00000183813/ENSG00000117115/ENSG00000151651/ENSG00000137285/ENSG00000187474/ENSG00000164171/ENSG00000025708/ENSG00000259207/ENSG00000171951/ENSG00000102755/ENSG00000169385/ENSG00000113578/ENSG00000119535/ENSG00000167207/ENSG00000112715/ENSG00000170989/ENSG00000011422/ENSG00000158714/ENSG00000140538/ENSG00000180871/ENSG00000136244/ENSG00000171051/ENSG00000276409/ENSG00000095970/ENSG00000012779/ENSG00000137801/ENSG00000078401/ENSG00000173432/ENSG00000181284/ENSG00000186111/ENSG00000113083/ENSG00000144476/ENSG00000169429/ENSG00000167680/ENSG00000142627/ENSG00000124126/ENSG00000100599/ENSG00000171587/ENSG00000133067/ENSG00000001617/ENSG00000125538/ENSG00000198121/ENSG00000075213/ENSG00000160255/ENSG00000120129/ENSG00000249751/ENSG00000092421/ENSG00000196154/ENSG00000168758/ENSG00000065320/ENSG00000121966/ENSG00000197471/ENSG00000153551/ENSG00000156427/ENSG00000164104/ENSG00000138448/ENSG00000111913/ENSG00000106211/ENSG00000182511/ENSG00000099377/ENSG00000213654/ENSG00000126353/ENSG00000141480/ENSG00000104967/ENSG00000158747/ENSG00000148400/ENSG00000124731/ENSG00000081041/ENSG00000136160/ENSG00000177663/ENSG00000175592/ENSG00000163932/ENSG00000125735/ENSG00000089060/ENSG00000271447/ENSG00000184588/ENSG00000187122/ENSG00000150630/ENSG00000184374/ENSG00000187764/ENSG00000130827/ENSG00000102879/ENSG00000140945/ENSG00000146242/ENSG00000169032/ENSG00000075223/ENSG00000134516/ENSG00000130592/ENSG00000128340/ENSG00000168961/ENSG00000142185/ENSG00000123358/ENSG00000185033/ENSG00000106991/ENSG00000142871/ENSG00000121797/ENSG00000144668/ENSG00000082684/ENSG00000012171/ENSG00000131981/ENSG00000154928/ENSG00000174600/ENSG00000128052/ENSG00000113070/ENSG00000173585/ENSG00000157404/ENSG00000128512/ENSG00000100311/ENSG00000205542/ENSG00000109743/ENSG00000140285/ENSG00000089505/ENSG00000134853/ENSG00000169403/ENSG00000091879/ENSG00000185737/ENSG00000177105/ENSG00000166949/ENSG00000117525/ENSG00000171860/ENSG00000213906/ENSG00000138623/ENSG00000160791/ENSG00000094631"
"GO:0042581","CC","GO:0042581","specific granule",135,0.525230390253048,1.85733851474292,5.16210947233635e-06,0.000238255933622,0.000183326043165429,4503,"tags=41%, list=21%, signal=33%","ENSG00000186431/ENSG00000124107/ENSG00000008516/ENSG00000257017/ENSG00000133063/ENSG00000182885/ENSG00000171236/ENSG00000151651/ENSG00000117971/ENSG00000258227/ENSG00000163661/ENSG00000204936/ENSG00000012223/ENSG00000011422/ENSG00000115828/ENSG00000079385/ENSG00000170909/ENSG00000108405/ENSG00000028137/ENSG00000125810/ENSG00000142583/ENSG00000173083/ENSG00000160255/ENSG00000076944/ENSG00000101425/ENSG00000138448/ENSG00000143119/ENSG00000196187/ENSG00000059804/ENSG00000139370/ENSG00000072786/ENSG00000141524/ENSG00000169896/ENSG00000069424/ENSG00000148175/ENSG00000133048/ENSG00000108219/ENSG00000127481/ENSG00000134516/ENSG00000111679/ENSG00000138772/ENSG00000142185/ENSG00000135926/ENSG00000068650/ENSG00000109743/ENSG00000167925/ENSG00000122986/ENSG00000171860/ENSG00000130038/ENSG00000273749/ENSG00000185000/ENSG00000129353/ENSG00000103415/ENSG00000139572/ENSG00000116473"
"GO:0006937","BP","GO:0006937","regulation of muscle contraction",134,0.521922188820366,1.84251254061112,5.09563676537003e-06,0.000236596212447181,0.000182048970602693,4681,"tags=43%, list=21%, signal=34%","ENSG00000127129/ENSG00000163485/ENSG00000111262/ENSG00000183230/ENSG00000164850/ENSG00000143318/ENSG00000080644/ENSG00000117971/ENSG00000164171/ENSG00000100678/ENSG00000159167/ENSG00000134548/ENSG00000130234/ENSG00000078401/ENSG00000108405/ENSG00000183873/ENSG00000145362/ENSG00000265107/ENSG00000274286/ENSG00000120907/ENSG00000184160/ENSG00000116741/ENSG00000143199/ENSG00000080824/ENSG00000181104/ENSG00000160808/ENSG00000067191/ENSG00000053918/ENSG00000136717/ENSG00000113448/ENSG00000119782/ENSG00000180914/ENSG00000101665/ENSG00000118194/ENSG00000134755/ENSG00000176170/ENSG00000184588/ENSG00000196839/ENSG00000073756/ENSG00000163874/ENSG00000183023/ENSG00000130176/ENSG00000167657/ENSG00000215375/ENSG00000123358/ENSG00000123700/ENSG00000198947/ENSG00000155962/ENSG00000157404/ENSG00000128512/ENSG00000169403/ENSG00000141052/ENSG00000130529/ENSG00000072954/ENSG00000158286/ENSG00000111199/ENSG00000105974/ENSG00000183044"
"GO:0099177","BP","GO:0099177","regulation of trans-synaptic signaling",438,0.405853163967919,1.57074799907283,5.05334949776584e-06,0.000236046216901664,0.000181625776495477,3245,"tags=24%, list=15%, signal=21%","ENSG00000184144/ENSG00000155886/ENSG00000058335/ENSG00000166342/ENSG00000163485/ENSG00000116147/ENSG00000131095/ENSG00000152578/ENSG00000186868/ENSG00000155897/ENSG00000167995/ENSG00000187902/ENSG00000134259/ENSG00000164850/ENSG00000198822/ENSG00000105605/ENSG00000168309/ENSG00000152910/ENSG00000137285/ENSG00000080644/ENSG00000117971/ENSG00000004468/ENSG00000146006/ENSG00000161681/ENSG00000173805/ENSG00000282608/ENSG00000165300/ENSG00000100678/ENSG00000198010/ENSG00000140563/ENSG00000177807/ENSG00000120251/ENSG00000135636/ENSG00000135643/ENSG00000117154/ENSG00000135919/ENSG00000182771/ENSG00000148798/ENSG00000184985/ENSG00000078401/ENSG00000108405/ENSG00000151025/ENSG00000139220/ENSG00000185666/ENSG00000096433/ENSG00000168993/ENSG00000117152/ENSG00000128271/ENSG00000117009/ENSG00000179915/ENSG00000164082/ENSG00000173227/ENSG00000157193/ENSG00000183691/ENSG00000125538/ENSG00000196358/ENSG00000198576/ENSG00000099365/ENSG00000169992/ENSG00000079841/ENSG00000120907/ENSG00000166250/ENSG00000196338/ENSG00000100968/ENSG00000132872/ENSG00000168959/ENSG00000138119/ENSG00000171132/ENSG00000162631/ENSG00000155511/ENSG00000168297/ENSG00000251322/ENSG00000173267/ENSG00000133424/ENSG00000177380/ENSG00000144619/ENSG00000188906/ENSG00000181104/ENSG00000164687/ENSG00000010810/ENSG00000141480/ENSG00000122012/ENSG00000108773/ENSG00000087258/ENSG00000034053/ENSG00000131711/ENSG00000180914/ENSG00000156564/ENSG00000128245/ENSG00000008735/ENSG00000175866/ENSG00000131042/ENSG00000138172/ENSG00000079215/ENSG00000159842/ENSG00000106089/ENSG00000107984/ENSG00000124493/ENSG00000153707/ENSG00000073756/ENSG00000107404/ENSG00000117016/ENSG00000158258/ENSG00000152208/ENSG00000101040/ENSG00000124181"
"GO:1903131","BP","GO:1903131","mononuclear cell differentiation",449,0.410326525778047,1.5891767072995,4.96898444246487e-06,0.000233512153738622,0.00017967594143471,4745,"tags=33%, list=22%, signal=27%","ENSG00000115602/ENSG00000124253/ENSG00000182885/ENSG00000166523/ENSG00000135144/ENSG00000100985/ENSG00000115598/ENSG00000158473/ENSG00000151651/ENSG00000115604/ENSG00000109906/ENSG00000092445/ENSG00000186642/ENSG00000168685/ENSG00000112715/ENSG00000158714/ENSG00000110777/ENSG00000107485/ENSG00000136244/ENSG00000107738/ENSG00000020633/ENSG00000095970/ENSG00000105639/ENSG00000069399/ENSG00000110719/ENSG00000136997/ENSG00000118689/ENSG00000180353/ENSG00000183734/ENSG00000134470/ENSG00000112299/ENSG00000152495/ENSG00000235568/ENSG00000137462/ENSG00000123360/ENSG00000172216/ENSG00000100060/ENSG00000156127/ENSG00000165030/ENSG00000113916/ENSG00000122641/ENSG00000124126/ENSG00000239732/ENSG00000185507/ENSG00000125538/ENSG00000159189/ENSG00000134242/ENSG00000077238/ENSG00000008513/ENSG00000162739/ENSG00000066336/ENSG00000125657/ENSG00000106952/ENSG00000166888/ENSG00000128917/ENSG00000197471/ENSG00000107338/ENSG00000153551/ENSG00000108175/ENSG00000133424/ENSG00000135905/ENSG00000182511/ENSG00000104972/ENSG00000126353/ENSG00000184557/ENSG00000095585/ENSG00000087088/ENSG00000136802/ENSG00000167601/ENSG00000122122/ENSG00000198805/ENSG00000075426/ENSG00000108773/ENSG00000187741/ENSG00000096996/ENSG00000117461/ENSG00000101665/ENSG00000162711/ENSG00000067082/ENSG00000168264/ENSG00000131042/ENSG00000160219/ENSG00000168610/ENSG00000144802/ENSG00000132170/ENSG00000152518/ENSG00000171316/ENSG00000150782/ENSG00000168918/ENSG00000196839/ENSG00000113263/ENSG00000163513/ENSG00000163874/ENSG00000141867/ENSG00000102524/ENSG00000160685/ENSG00000163599/ENSG00000125144/ENSG00000138378/ENSG00000115738/ENSG00000183655/ENSG00000134516/ENSG00000185122/ENSG00000198286/ENSG00000111679/ENSG00000129465/ENSG00000234745/ENSG00000168961/ENSG00000100345/ENSG00000142185/ENSG00000126561/ENSG00000169710/ENSG00000069667/ENSG00000198719/ENSG00000049249/ENSG00000163565/ENSG00000117586/ENSG00000111321/ENSG00000056972/ENSG00000159216/ENSG00000137033/ENSG00000121594/ENSG00000010671/ENSG00000154822/ENSG00000121210/ENSG00000003137/ENSG00000173585/ENSG00000070495/ENSG00000157404/ENSG00000100097/ENSG00000165819/ENSG00000154447/ENSG00000115318/ENSG00000075624/ENSG00000131196/ENSG00000130038/ENSG00000068024/ENSG00000204103/ENSG00000165025/ENSG00000107798/ENSG00000153208/ENSG00000173757/ENSG00000175505/ENSG00000143842/ENSG00000128342/ENSG00000170345/ENSG00000147251/ENSG00000115232/ENSG00000105329/ENSG00000185650"
"GO:0001558","BP","GO:0001558","regulation of cell growth",371,0.419588434671291,1.60773316626935,4.89994867789299e-06,0.000231671963709648,0.000178260007100754,3073,"tags=21%, list=14%, signal=18%","ENSG00000118785/ENSG00000105695/ENSG00000143546/ENSG00000163220/ENSG00000116147/ENSG00000157343/ENSG00000186868/ENSG00000134222/ENSG00000158825/ENSG00000135744/ENSG00000166923/ENSG00000213023/ENSG00000105605/ENSG00000168309/ENSG00000105707/ENSG00000087250/ENSG00000204389/ENSG00000041982/ENSG00000004468/ENSG00000177169/ENSG00000068001/ENSG00000091129/ENSG00000204388/ENSG00000100884/ENSG00000112715/ENSG00000141753/ENSG00000289720/ENSG00000135919/ENSG00000109846/ENSG00000079385/ENSG00000078401/ENSG00000146674/ENSG00000117152/ENSG00000129355/ENSG00000254598/ENSG00000113916/ENSG00000122641/ENSG00000171587/ENSG00000187688/ENSG00000001617/ENSG00000075213/ENSG00000133639/ENSG00000143537/ENSG00000169418/ENSG00000079841/ENSG00000116741/ENSG00000140961/ENSG00000213445/ENSG00000065320/ENSG00000143199/ENSG00000121966/ENSG00000132872/ENSG00000179242/ENSG00000163462/ENSG00000115461/ENSG00000139567/ENSG00000049759/ENSG00000145088/ENSG00000178199/ENSG00000068831/ENSG00000165140/ENSG00000131711/ENSG00000167178/ENSG00000111344/ENSG00000101665/ENSG00000134533/ENSG00000197380/ENSG00000140009/ENSG00000176170/ENSG00000103528/ENSG00000123080/ENSG00000162490/ENSG00000187122/ENSG00000187764/ENSG00000130827/ENSG00000089057/ENSG00000180953"
"GO:0032535","BP","GO:0032535","regulation of cellular component size",335,0.439955291622884,1.67969242535118,4.84609786421608e-06,0.000230531551160316,0.000177382516592681,4925,"tags=33%, list=22%, signal=26%","ENSG00000184144/ENSG00000118785/ENSG00000105695/ENSG00000006606/ENSG00000184838/ENSG00000116147/ENSG00000006611/ENSG00000186868/ENSG00000087250/ENSG00000177169/ENSG00000091129/ENSG00000042493/ENSG00000169213/ENSG00000104783/ENSG00000168685/ENSG00000112715/ENSG00000171017/ENSG00000186994/ENSG00000136842/ENSG00000248905/ENSG00000146122/ENSG00000159753/ENSG00000197948/ENSG00000167191/ENSG00000078401/ENSG00000108342/ENSG00000132359/ENSG00000137877/ENSG00000180353/ENSG00000197872/ENSG00000015285/ENSG00000124126/ENSG00000100599/ENSG00000171587/ENSG00000187688/ENSG00000001617/ENSG00000075213/ENSG00000034510/ENSG00000009694/ENSG00000065320/ENSG00000143199/ENSG00000149798/ENSG00000179242/ENSG00000080824/ENSG00000163462/ENSG00000171132/ENSG00000128283/ENSG00000251322/ENSG00000149564/ENSG00000089041/ENSG00000126353/ENSG00000136802/ENSG00000130787/ENSG00000136717/ENSG00000240583/ENSG00000131711/ENSG00000167178/ENSG00000155792/ENSG00000163932/ENSG00000175866/ENSG00000141298/ENSG00000179820/ENSG00000162490/ENSG00000187122/ENSG00000187764/ENSG00000130827/ENSG00000102879/ENSG00000100092/ENSG00000106780/ENSG00000108830/ENSG00000078018/ENSG00000140199/ENSG00000113504/ENSG00000148180/ENSG00000105700/ENSG00000171885/ENSG00000179604/ENSG00000101336/ENSG00000173898/ENSG00000130340/ENSG00000151491/ENSG00000128872/ENSG00000108518/ENSG00000127483/ENSG00000006747/ENSG00000177731/ENSG00000205542/ENSG00000130558/ENSG00000147065/ENSG00000103187/ENSG00000115306/ENSG00000087274/ENSG00000273749/ENSG00000138623/ENSG00000159363/ENSG00000094631/ENSG00000172830/ENSG00000103490/ENSG00000130203/ENSG00000136059/ENSG00000006652/ENSG00000111199/ENSG00000160007/ENSG00000066084/ENSG00000163431/ENSG00000184349/ENSG00000160293/ENSG00000247596/ENSG00000108379/ENSG00000079805/ENSG00000105429"
"GO:0070821","CC","GO:0070821","tertiary granule membrane",66,0.621261337935556,2.00171807750288,4.75125199176493e-06,0.000227993781406644,0.000175429829495521,3421,"tags=41%, list=16%, signal=35%","ENSG00000186431/ENSG00000018280/ENSG00000257335/ENSG00000268500/ENSG00000151651/ENSG00000167851/ENSG00000117971/ENSG00000258227/ENSG00000254415/ENSG00000204936/ENSG00000140678/ENSG00000079385/ENSG00000125810/ENSG00000160255/ENSG00000198053/ENSG00000143119/ENSG00000196187/ENSG00000059804/ENSG00000141524/ENSG00000160796/ENSG00000131042/ENSG00000169896/ENSG00000069424/ENSG00000148175/ENSG00000108219/ENSG00000127481/ENSG00000142185"
"GO:0031012","CC","GO:0031012","extracellular matrix",432,0.409513133495661,1.58274321550857,4.76334699353576e-06,0.000227993781406644,0.000175429829495521,3647,"tags=30%, list=17%, signal=26%","ENSG00000132702/ENSG00000196136/ENSG00000167772/ENSG00000133110/ENSG00000124107/ENSG00000132692/ENSG00000008516/ENSG00000143546/ENSG00000163220/ENSG00000140470/ENSG00000102265/ENSG00000116147/ENSG00000106366/ENSG00000042781/ENSG00000135744/ENSG00000166923/ENSG00000262655/ENSG00000196104/ENSG00000100985/ENSG00000197249/ENSG00000041982/ENSG00000188107/ENSG00000182600/ENSG00000149257/ENSG00000101203/ENSG00000138722/ENSG00000164176/ENSG00000138316/ENSG00000157150/ENSG00000188488/ENSG00000164761/ENSG00000163638/ENSG00000163661/ENSG00000106278/ENSG00000154734/ENSG00000198732/ENSG00000113578/ENSG00000100399/ENSG00000158859/ENSG00000197253/ENSG00000112715/ENSG00000198959/ENSG00000215018/ENSG00000135919/ENSG00000137801/ENSG00000142748/ENSG00000101955/ENSG00000130702/ENSG00000130513/ENSG00000123342/ENSG00000038427/ENSG00000113083/ENSG00000173369/ENSG00000149294/ENSG00000099769/ENSG00000171502/ENSG00000064205/ENSG00000099953/ENSG00000172889/ENSG00000173868/ENSG00000162551/ENSG00000111341/ENSG00000105290/ENSG00000167941/ENSG00000167711/ENSG00000126500/ENSG00000134871/ENSG00000187498/ENSG00000173083/ENSG00000166106/ENSG00000159189/ENSG00000116962/ENSG00000164620/ENSG00000196154/ENSG00000132205/ENSG00000110799/ENSG00000137507/ENSG00000152952/ENSG00000144810/ENSG00000173269/ENSG00000065320/ENSG00000148357/ENSG00000176435/ENSG00000197471/ENSG00000080824/ENSG00000104415/ENSG00000188783/ENSG00000100473/ENSG00000085465/ENSG00000185924/ENSG00000125966/ENSG00000168477/ENSG00000140479/ENSG00000204248/ENSG00000135074/ENSG00000054179/ENSG00000173372/ENSG00000126838/ENSG00000160323/ENSG00000140682/ENSG00000271447/ENSG00000166897/ENSG00000134013/ENSG00000179399/ENSG00000164318/ENSG00000115596/ENSG00000152583/ENSG00000140945/ENSG00000183098/ENSG00000166401/ENSG00000132470/ENSG00000103811/ENSG00000133048/ENSG00000140545/ENSG00000106780/ENSG00000173546/ENSG00000140511/ENSG00000156103/ENSG00000179403/ENSG00000168961/ENSG00000143382/ENSG00000119699/ENSG00000197747/ENSG00000175899/ENSG00000144749/ENSG00000225968/ENSG00000196569/ENSG00000142871/ENSG00000106624/ENSG00000107742"
"GO:0071456","BP","GO:0071456","cellular response to hypoxia",133,0.534267654981642,1.88236344380472,4.58748138928193e-06,0.000222320816828076,0.000171064766542434,4748,"tags=39%, list=22%, signal=31%","ENSG00000124253/ENSG00000135245/ENSG00000129521/ENSG00000151651/ENSG00000087250/ENSG00000274276/ENSG00000155816/ENSG00000152256/ENSG00000124440/ENSG00000100678/ENSG00000112715/ENSG00000159167/ENSG00000095970/ENSG00000078401/ENSG00000136997/ENSG00000118689/ENSG00000064393/ENSG00000113739/ENSG00000122641/ENSG00000162433/ENSG00000140939/ENSG00000104419/ENSG00000171132/ENSG00000270141/ENSG00000145936/ENSG00000124212/ENSG00000164442/ENSG00000148400/ENSG00000240583/ENSG00000003402/ENSG00000132170/ENSG00000073756/ENSG00000184216/ENSG00000102760/ENSG00000145386/ENSG00000181856/ENSG00000184408/ENSG00000069667/ENSG00000112033/ENSG00000173846/ENSG00000127483/ENSG00000135766/ENSG00000116016/ENSG00000167034/ENSG00000176171/ENSG00000104765/ENSG00000197930/ENSG00000170345/ENSG00000105329/ENSG00000185650/ENSG00000139644/ENSG00000171303"
